,date,text
225,2019-12-22 08:15:25+00:00,"Cheaters @KFC_India @kfc @yumbrands why don't you respond to questions asked? What's your refund &amp; penalty policy? @DavidNovakOGO, @mokshc, @kfcjamaica @KFCAustralia @kfc_canada @KFCINDONESIA @KFCFrance @KFCSA @kfcarabia @KFC_UKI @KFC_SG @KFC_jp @KFCcl @KFCNassau @kfc_stvincent"
226,2019-12-22 08:13:15+00:00,"""M"" "
227,2019-12-22 07:21:40+00:00,"Génial on bouffe de la merde à Noël et en plus on aura le goût de l'exploitation d'un type en vélo, de la fraude sociale, de la catastrophe écologique des élevages de masse.... Mmmmmh joyeux Noël KFC"
228,2019-12-22 07:10:52+00:00,Cholesterol 
229,2019-12-22 05:36:39+00:00,Le numéro bg
230,2019-12-22 05:28:12+00:00,"Méritez nous des primeurs, des traiteurs, des pâtissiers ! Marre de la mal bouffe ."
231,2019-12-22 04:22:27+00:00,Si tu le dis
232,2019-12-22 02:43:55+00:00,"C'est pas ce que disait la lettre que tu as lu dans le polo show. Mais si mc do ça ne t'a pas plut, ça va être tendu chez kfc, je présume que c'est assez similaire comme boulot. Après moi ça m'est égal viré pas viré.."
233,2019-12-22 02:28:40+00:00,Pour se faire virer avant la fin de son mois d'essais faut pas avoir fait des prouesses. 
234,2019-12-22 02:19:23+00:00,Fait pas ta merde comme à mc do...
235,2019-12-22 00:52:20+00:00,@21Mo21 c'est génial cette idée là. Too bad cette année on est loin de ta famille 
236,2019-12-22 00:03:24+00:00,Tu parles à qui comme ça ? @KinanLak
237,2019-12-22 00:00:08+00:00,Nique ta grand mère la pute
238,2019-12-21 23:29:36+00:00,@KFCFrance votre resto de Guyane n'a plus de pièces de poulet à 19h (2x de suite). J'y remettrais plus les pieds.
239,2019-12-21 23:20:10+00:00,"Et si j’ai aucun moyen de leur annoncer ça, je fait comment ?"
240,2019-12-21 22:39:40+00:00,hâte d’avoir mon cdi pour enfin pouvoir insulter tous ceux qui m’ont pris pour leur merde @KFCFrance
241,2019-12-21 22:19:59+00:00,Ah nice ca mais À QUAND UN KFC À SALON DE PROVENCE !?!?!??!?!
242,2019-12-21 22:17:37+00:00,On y va !
243,2019-12-21 22:17:01+00:00,
244,2019-12-21 22:13:28+00:00,Et*
245,2019-12-21 21:55:14+00:00,Au moins j'aurai tenté
246,2019-12-21 21:52:22+00:00,regardez comment elle est trop choupi ma maman 
247,2019-12-21 21:51:57+00:00,Mes pires tenders depuis l'arrivée de KFC en France @KFCFrance 
248,2019-12-21 21:25:13+00:00,Le tapis rouge pour la best @aminasurnrj 
249,2019-12-21 21:24:54+00:00,sans compter les pigeons qui bouffent à même les tables je pense au KFC aux Halles
250,2019-12-21 21:23:33+00:00,J’en peux plus 
251,2019-12-21 21:09:36+00:00,"Euh non merci, sans façon, ici en Ille-et-Vilaine on a bien meilleur à se mettre sous la dent, du poulet de Janzé. #Janzé"
252,2019-12-21 21:05:18+00:00,Bravo @radiostarguest et Félicitations pour ton futur Job tu pourras livrer @aminasurnrj car elle adore #KFC 
253,2019-12-21 20:57:27+00:00,ou à la limite moldave
254,2019-12-21 20:54:13+00:00,"""Ajung"" sûr 100%"
255,2019-12-21 20:33:46+00:00,Ca compte ou pas ?
256,2019-12-21 20:22:47+00:00, 
257,2019-12-21 20:21:55+00:00,"Par contre j’avais demandé du poulet Bon, on y était presque. La prochaine fois @KFCFrance, on se fait un sans faute ? "
258,2019-12-21 20:21:04+00:00,Enorme chui couché 
259,2019-12-21 20:19:29+00:00,Joli
260,2019-12-21 20:18:46+00:00,Pas chiante la mams
261,2019-12-21 20:18:16+00:00, 
262,2019-12-21 20:17:46+00:00,"@KFCFrance Enfin! A la troisième commande, j’ai finalement eu la sauce salade demandée ! Mais j’vous aime quand même "
263,2019-12-21 20:16:51+00:00,
264,2019-12-21 20:16:07+00:00,La mère qui n’en peut plus. Elle est patiente mdrr 
265,2019-12-21 20:13:21+00:00, 
266,2019-12-21 20:12:07+00:00, 
267,2019-12-21 19:57:27+00:00,"Allez, je tente ma chance vu que je vais sûrement me retrouver à réveillonner tout seul "
268,2019-12-21 19:37:36+00:00,@KFCFrance j’suis là 
269,2019-12-21 19:27:00+00:00,Même le soir de Noël vous allez exploiter des pauvres gens sur leur vélo pour vendre vos merdes ?! Vous voulez pas faire une trêve dans l'indécence ?
270,2019-12-21 19:26:43+00:00,bouffer de la merde à noel. non merci
271,2019-12-21 19:24:15+00:00,Merci @KFCFrance ce wrap raclette il est tacos tier
272,2019-12-21 19:11:12+00:00,Travaille à BK c’est mieux
273,2019-12-21 18:55:47+00:00,Note à moi même : ne jamais manger KFC de ma vie 
274,2019-12-21 18:29:00+00:00,
275,2019-12-21 18:05:17+00:00,Je suis mon propre parent on fait comment @KFCFrance
276,2019-12-21 18:03:14+00:00,Mais quand tu veux frero
277,2019-12-21 17:56:50+00:00,jyhj
278,2019-12-21 17:44:31+00:00,"Validé ici aussi ! [Faites pas gaffe au début, j'ai le feu vert c'est tout ce qui compte]"
279,2019-12-21 17:42:23+00:00,@KFCFrance vous pouvez dire au maire de mettre un kfc dans notre ville ? car mon pote qui vie a paris me fous le seum
280,2019-12-21 17:35:07+00:00,Merci @KFCFrance @ubereats_fr
281,2019-12-21 17:33:10+00:00,Pas ou j’habite alors mdrrrz lyon y a pas
282,2019-12-21 17:23:54+00:00,Tu gagnes un bucket pour Noël ET pour l'enterrement ! Généreux comme @KFCFrance 
283,2019-12-21 16:59:42+00:00,Ouah ta mère elle a l'air trop relax on dirait c'est ta pote
284,2019-12-21 16:57:52+00:00,Une salle de shoot 
285,2019-12-21 16:52:14+00:00,Si vous m'offrez le voyage jusqu'à tokyo pour fêter Noël chez vous comme les japonais je suis chaud
286,2019-12-21 16:39:35+00:00,@KFCFrance j'ai la grippe j'ai besoin de réconfort vous pouvez m'offrir un bucket svp j'mérite j'suis gentille
287,2019-12-21 16:20:47+00:00,D'accord j'attends ça alors
288,2019-12-21 16:16:46+00:00,Mdrr sa fera que le 27ème 
289,2019-12-21 16:08:20+00:00,@BnTGreg tu m'offre ça ?
290,2019-12-21 15:57:02+00:00,"""ok elle peut venir"" ca m a achever mdr"
291,2019-12-21 15:56:25+00:00,La communication se révèle parfois difficile avec ma famille (ils vont m'insulter quand je vais rentrer)
292,2019-12-21 15:55:56+00:00,Tout ça pour bouffer de la merde et en plus être livré par un employé précaire qui ne fêtera pas son réveillon... Et dire qu'il y a des abrutis qui vont commander...
293,2019-12-21 15:29:24+00:00,Si je passe tu fait un rabais
294,2019-12-21 15:14:47+00:00,Beaucoup trop gentille ma daronne
295,2019-12-21 14:53:59+00:00,Ta envoyer que 3 msg à ta mère dans tte ta vie oe
296,2019-12-21 14:10:54+00:00,"Man! Depuis que tu es en France, tu as grossi. De chez moi à pied : 4 min des boulangeries, des supermarchés, des grecs, des restaurants ... 1 bus et je suis à otacos,Mac do ,KFC et burger King ... Tu veut que je continu la liste ? Fitness park est à 20min à pieds !!"
297,2019-12-21 14:05:27+00:00,"Sauf qu'au Japon ils mangent pas des buckets a Noël, ils commandent des vrais poulets rôti"
298,2019-12-21 13:59:53+00:00,Ou comment tirer le quartier vers le bas !
299,2019-12-21 13:49:32+00:00,Super
300,2019-12-21 13:43:59+00:00,Scuse nous bgette
301,2019-12-21 13:42:51+00:00,Il est urgentissime que la #Mairie10 trouve le moyen d'éviter ça ! Les abords de la Gare du Nord - cloaque indigne de #Paris - ont besoin d'amélioration et non pas de dégradation supplémentaire au laisser-faire n'importe quoi! @egregoire @OliviaPolski @Anne_Hidalgo @StatioNord
302,2019-12-21 13:36:22+00:00,Jsuis une fille....
303,2019-12-21 13:35:28+00:00,Mdrrrrr c'est bon j'en veux 
304,2019-12-21 13:28:13+00:00,Desolé je préfère fêter Noël sans la mort 
305,2019-12-21 13:00:27+00:00,"Et si je tweet que @KFCFrance c'est du poulet recomposé, vais-je recevoir là visite du Colonel Sanders? "
306,2019-12-21 12:53:48+00:00,
307,2019-12-21 12:33:13+00:00,Je comprendrais jamais ce que vous trouvez à @KFCFrance ... c’est ultra cher pour du dégueu de chez dégueu... la seule fois de ma vie où j’ai mangé là j’ai été malade pendant 2 jours. La pire bouffe ever! Plutôt rien manger que manger cette merde!
308,2019-12-21 12:18:38+00:00,"KFC France @KFCFrance で “クリスマスは日本の様にKFC でお祝いしようキャンペーン” をやっている Pour fêter Noël comme les japonais (avec du KFC), annonce à tes parents que tu veux un bucket KFC pour le 24/12 et poste la conversation SMS en commentaire."
309,2019-12-21 12:15:27+00:00,il va aller au basic fit
310,2019-12-21 12:09:42+00:00,Ben ouais 
311,2019-12-21 12:09:08+00:00,“C’est clair”
312,2019-12-21 12:04:27+00:00,Eh oui 
313,2019-12-21 11:56:22+00:00,Twitter rapproche 
314,2019-12-21 11:56:07+00:00,Félicitations !!!!!!
315,2019-12-21 11:53:35+00:00,On est voisins omg mdrr
316,2019-12-21 11:51:29+00:00,Ahahah oui j’habite là
317,2019-12-21 11:47:44+00:00,@_audrey_972 on tente?
318,2019-12-21 11:40:21+00:00,"enfin un commentaire sans haine, merci mdr"
319,2019-12-21 11:39:16+00:00,Grave ma ville 
320,2019-12-21 11:37:48+00:00,60 tu connais 
321,2019-12-21 11:27:21+00:00,Voici ma conversation. .. Merci 
322,2019-12-21 11:23:14+00:00,Mdrr la daronne avant tout
323,2019-12-21 11:21:22+00:00,Prono wiin is on fire 
324,2019-12-21 11:10:16+00:00,
325,2019-12-21 11:06:03+00:00,Demande à mon copain 
326,2019-12-21 11:01:44+00:00,@KFCFrance je doit faire quoi pour avoir du kfc gratuit ?
327,2019-12-21 10:59:03+00:00,"Ma mère est une maman des cavernes, donc c'est par mail, mais ptn elle y a cru, elle était pas contre "
328,2019-12-21 10:46:14+00:00,"Offrez en au SDF sa peut-être mieux , surtout si vous en distribuer pas mal "
329,2019-12-21 10:36:33+00:00,Mdrrr cest quoi ce défi cher simple la ? @Makaveli69120
330,2019-12-21 10:14:10+00:00,J’ai pas de parent envoie le code pour que j’en commande 1 stp
331,2019-12-21 10:09:39+00:00,c’était si facile 
332,2019-12-21 10:09:01+00:00,Je tient même 20h !!!
333,2019-12-21 10:07:15+00:00,@Sissou974 a tous les coups on réussit !! 
334,2019-12-21 09:34:42+00:00,Uber voleur et voleur
335,2019-12-21 09:26:15+00:00,C’est la période pour tenter de gagner des cadeaux par soi même mdrr
336,2019-12-21 09:20:59+00:00,Nan 
337,2019-12-21 08:59:28+00:00,A Creil ?? 
338,2019-12-21 08:49:24+00:00,Noel c’est la période pour gratter parions sport kfc...
339,2019-12-21 08:46:18+00:00,Nan mais le comble donnez moi un code promo please entre mon menu le sien et mon copain ça va me revenir chère et je suis déjà à découvert 
340,2019-12-21 08:41:02+00:00, BIENTOT DISPONIBLE (03/01/20) A partir de 10€ d'achat chez @KFCFrance le skin sergent bucket sera offert ! @FortniteFR #Fortnite #Fortniteleak
341,2019-12-21 08:17:58+00:00,@Emeric_glln
342,2019-12-21 08:06:27+00:00,La kassossitude
343,2019-12-21 08:05:10+00:00,Je tiens 24 même 48h facile même devant 3 bucket
344,2019-12-21 07:46:25+00:00,@BenitoMma et @VerVo_csgo moi j'en connais un qui est tjrs chaud pour un petit bucket : @G2SmithZz !
345,2019-12-21 07:12:18+00:00,Bon sauf que le kfc au Japon est vraiment meilleur... ces dernières années la qualité de kfc en France des pièces originales c’est vraiment plus ca...
346,2019-12-21 06:47:04+00:00,"Cheaters @KFC_India @kfc @yumbrands why don't you respond to questions asked? What's your refund &amp; penalty policy? @DavidNovakOGO, @mokshc, @kfcjamaica @KFCAustralia @kfc_canada @KFCINDONESIA @KFCFrance @KFCSA @kfcarabia @KFC_UKI @KFC_SG @KFC_jp @KFCcl @KFCNassau @kfc_stvincent"
347,2019-12-21 06:38:43+00:00,Je relève le défie quand vous voulez 
348,2019-12-21 06:29:44+00:00,"Teuh-teuh ! Et le secret des correspondances, ça vous parle ?"
349,2019-12-21 06:13:19+00:00,Je suis dead
350,2019-12-21 05:36:37+00:00,J'ai l'accord de ma maman et de ma banque.
351,2019-12-21 05:08:57+00:00,"KFC c’est degeux. À noël on mange des vrais produits cuisinés, pas du fast food."
352,2019-12-21 02:41:44+00:00,"@KFCFrance bon vu que @PLK75 s'est fait sucer dans vos toilettes, pour l'honneur offrez lui au moins un bucket"
353,2019-12-21 02:32:40+00:00,Il pourrais faire comme @KFCFrance des pailles en carton
354,2019-12-21 02:30:55+00:00,KFC Tokyo &gt;&gt;&gt;&gt;&gt;&gt; KFC paris et de très loin. Bon dieu vraiment en France ils se foutent de notre gueule.
355,2019-12-21 01:28:04+00:00,Ma mère s’est arrêté aux expression de 2010 c’est pas de sa faute 
356,2019-12-21 00:08:32+00:00,Chez pas pour lui mais 1 ans de kfc juste pour attendre xD moi ça me va xD
357,2019-12-21 00:08:26+00:00,"KFC, c’est tellement cher qu’on peut se le payer qu’une fois par an. Donc @KFCFrance voit juste en proposant ses produits pour les fêtes."
358,2019-12-21 00:00:07+00:00,ferme ta grande gueule de fils de pute et va faire la mala avec quelqu’un d’autre bouffon
359,2019-12-20 23:58:56+00:00,Ya absolument aucun rapport ta grand mere la chauve
360,2019-12-20 23:55:26+00:00,Hypertension est plus adaptée non ?
361,2019-12-20 23:37:07+00:00,"En 28 ans d’existence sur terre, dans la galaxie de la Voie lactée, dans notre univers à 4 interactions élémentaires ; je n’ai jamais mangé de KGV dois je avoir honte ? "
362,2019-12-20 23:32:07+00:00,On voit le numéro 
363,2019-12-20 23:25:34+00:00,@maloxx37
364,2019-12-20 23:24:02+00:00,C'est triste 
365,2019-12-20 23:14:47+00:00,Uber Eats est une organisation criminelle qui ne livre pas les commandes et ne les rembourse pas.
366,2019-12-20 23:14:44+00:00,le fameux « hahha » qu’on lâche pr espère avoir ce que l’on veut...
367,2019-12-20 22:27:09+00:00,@DxAlphadi go test
368,2019-12-20 22:17:08+00:00,Je rajoute pour info que les kfc de Tokyo sont dégueulasses 
369,2019-12-20 22:05:01+00:00,"Pensez-vous que j'ai oublié, oh, voleurs, baise Kentucky et Uber a volé mon argent en France, pourquoi vos services en France sont incomplets, oh baise"
370,2019-12-20 22:03:37+00:00,La note explicative de l'astérisque postée deux jours plus tard juridiquement c'est moyen non ?
371,2019-12-20 22:00:03+00:00,Trop drôle
372,2019-12-20 21:55:20+00:00,@CEMCEMYT Stplerrrr jreve de manger d bucket hot wings 
373,2019-12-20 21:51:56+00:00,"Encore une contradiction de la mairie! C’est vrai que KFC, c’est une alimentation saine, locale et issue de l’agriculture raisonnée (sic) ! Encore bravo pour cette belle gestion..."
374,2019-12-20 21:45:17+00:00,"@KFCFrance Offrez leur le bucket, c'est Noël "
375,2019-12-20 21:22:49+00:00,"Sauf que si on a pas de parents ou de famille (mon cas), on peut pas jouer. J'aurais demandé à ma copine et ma fille sinon "
376,2019-12-20 21:20:57+00:00,"Ah oe, @SaitamaOfficiel ta mère la personne très respectable (grâce à ses services au Bois de Boulogne)."
377,2019-12-20 21:17:44+00:00,"Je ne m'attendais pas à la chute, ça c'est de l'amour parental hahaha"
378,2019-12-20 21:14:56+00:00,@jorhelbdr
379,2019-12-20 21:09:03+00:00,"Je suis dans la même situation mais, avec un j3. ...Je te soutiens"
380,2019-12-20 21:01:49+00:00,Ooh
381,2019-12-20 20:58:50+00:00,Tu fais des commandes sur uber eats au calme tu commande un ptit salade que ce soit kfc ou macdo toujours c’est ptit pd il oublie la vinaigrette bande de ptit pd va @ubereats_fr @KFCFrance @mcdonalds_paris 
382,2019-12-20 20:55:29+00:00,Je suis prêt à gagner
383,2019-12-20 20:52:14+00:00,@marinepeka gooooo
384,2019-12-20 20:45:00+00:00,Je reste 10h devant un Bucket si à la fin je peux le manger gratuitement.
385,2019-12-20 20:35:46+00:00,Les parents ont tous la même répartie c'est pas possible 
386,2019-12-20 20:14:53+00:00,
387,2019-12-20 20:05:09+00:00,Peut être aussi @bigotguillaume6 vous en pensez quoi
388,2019-12-20 20:04:44+00:00,Ah peut être pané et fri maison
389,2019-12-20 19:56:15+00:00,"Sa mfume ""arrête de mfaire chier"" "
390,2019-12-20 19:55:11+00:00,@KFCFrance envoyez moi mon bucket les cousins 
391,2019-12-20 19:48:41+00:00,Aidez moi KFC 
392,2019-12-20 19:44:55+00:00,"Quelle horreur, beurk Jamais durant l'année, encore moins à "
393,2019-12-20 19:38:45+00:00,Louuuurd
394,2019-12-20 19:35:47+00:00,Bon...
395,2019-12-20 19:30:25+00:00,"Non , mais t'as du Halal , faut pas trop demander ."
396,2019-12-20 19:19:59+00:00,"Arrête, c'est mignon !"
397,2019-12-20 19:17:55+00:00,Ma mère m'a dit que j'ai qu'à aller en chercher. 
398,2019-12-20 19:08:27+00:00,De ouf
399,2019-12-20 19:08:13+00:00,Bah grave enfaîte c'est même pas un défi ça tellement c'est facile
400,2019-12-20 19:07:40+00:00,Rahhh ouais c’est ouff je reste 10h aussi moi
401,2019-12-20 19:06:55+00:00,Clairement je le fais sans hésiter aussi
402,2019-12-20 19:06:51+00:00,@TonFrereEnMieux je tiens même 20h devant moi mdrrr
403,2019-12-20 19:05:35+00:00,Mais large mdrr
404,2019-12-20 19:04:03+00:00,@TBTom13 @Alain50868898 @HarryWincheste6 je le fais direct Perso
405,2019-12-20 18:56:14+00:00,Il a passé sa commande je crois
406,2019-12-20 18:50:02+00:00,@KFCFrance je peux le faire aussi ? 
407,2019-12-20 18:49:55+00:00,The kfc in France yes Michelin stars yes kfc having a Michelin Star no
408,2019-12-20 18:36:39+00:00,Lets go mdrr
409,2019-12-20 18:32:17+00:00,C'est juste
410,2019-12-20 18:26:55+00:00,Un an à bouffer de ma merde :/
411,2019-12-20 18:24:50+00:00,Ma mère me déçois... 
412,2019-12-20 18:11:25+00:00,@McDoFr_Newsroom @BurgerKingFR @KFCFrance Qui de vous 3 sera le premier à mettre en place de la vaisselle réutilisable pour la consommation sur place ? 
413,2019-12-20 18:11:15+00:00,C'est la marque préférée de Trump non ?
414,2019-12-20 17:57:47+00:00,"Bon @KFCFrance @ubereats_fr ça partait sur une blague mais ma mère a foncé tête baissé dans la connerie, j'ai plus trop le choix là "
415,2019-12-20 17:53:14+00:00,Ou alors @bigotguillaume6 pensait déjà à son repas du midi ? 
416,2019-12-20 17:52:12+00:00,Ça doit être une aile de poulet qui joue... 
417,2019-12-20 17:49:55+00:00,168 mssg en attentes???
418,2019-12-20 17:34:57+00:00, 
419,2019-12-20 17:24:39+00:00,Qui ne veut pas de cette vie ?
420,2019-12-20 17:12:22+00:00,J’ai jurer si vous l’offrez jviens le graille sur place
421,2019-12-20 17:12:00+00:00,"T'a pas reussi à caler une seul phrase sans grave faute de français retoune a l'ecole. Ensuite quand on a moins de 10 ans on va pas sur twiter, jeune con."
